model,plus_amb_score,minus_amb_score,plus_amb_img_score,minus_amb_img_score,DT,DV,DV_adj,ViPr,ViPr_adj,ViPr_abs,ViPr_abs_adj,DT+,DV+,DV_adj+,ViPr+,ViPr_adj+
Salesforce/blip2-opt-2.7b,11.0546875,7.625,12.421875,6.8984375,3.4296875,-1.3671875,-2.09375,-0.398633257403189,-0.6104783599088838,0.398633257403189,0.6104783599088838,3.4296875,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-2.7b,9.203125,1.109375,2.4921875,1.15625,8.09375,6.7109375,6.7578125,0.8291505791505791,0.834942084942085,0.8291505791505791,0.834942084942085,8.09375,6.7109375,6.7578125,0.8291505791505791,0.834942084942085
Salesforce/blip2-opt-2.7b,13.5625,8.640625,12.2265625,7.8203125,4.921875,1.3359375,0.515625,0.2714285714285714,0.1047619047619047,0.2714285714285714,0.1047619047619047,4.921875,1.3359375,0.515625,0.2714285714285714,0.1047619047619047
Salesforce/blip2-opt-2.7b,6.5625,4.1640625,4.8359375,3.5859375,2.3984375,1.7265625,1.1484375,0.7198697068403909,0.4788273615635179,0.7198697068403909,0.4788273615635179,2.3984375,1.7265625,1.1484375,0.7198697068403909,0.4788273615635179
Salesforce/blip2-opt-2.7b,8.3046875,2.75,5.2421875,2.9765625,5.5546875,3.0625,3.2890625,0.5513361462728551,0.5921237693389592,0.5513361462728551,0.5921237693389592,5.5546875,3.0625,3.2890625,0.5513361462728551,0.5921237693389592
Salesforce/blip2-opt-2.7b,9.078125,5.3125,9.234375,5.2890625,3.765625,-0.15625,-0.1796875,-0.0414937759336099,-0.0477178423236514,0.0414937759336099,0.0477178423236514,3.765625,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-2.7b,13.328125,11.4921875,13.78125,10.4296875,1.8359375,-0.453125,-1.515625,-0.2468085106382978,-0.825531914893617,0.2468085106382978,0.825531914893617,1.8359375,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-2.7b,9.0390625,6.328125,3.765625,4.1171875,2.7109375,5.2734375,3.0625,1.9452449567723344,1.1296829971181557,1.9452449567723344,1.1296829971181557,2.7109375,5.2734375,3.0625,1.9452449567723344,1.1296829971181557
Salesforce/blip2-opt-2.7b,9.6875,4.0,8.0390625,3.265625,5.6875,1.6484375,0.9140625,0.2898351648351648,0.1607142857142857,0.2898351648351648,0.1607142857142857,5.6875,1.6484375,0.9140625,0.2898351648351648,0.1607142857142857
Salesforce/blip2-opt-2.7b,6.5390625,4.75,6.53125,5.359375,1.7890625,0.0078125,0.6171875,0.0043668122270742,0.3449781659388646,0.0043668122270742,0.3449781659388646,1.7890625,0.0078125,0.6171875,0.0043668122270742,0.3449781659388646
Salesforce/blip2-opt-2.7b,5.78125,2.609375,3.984375,2.453125,3.171875,1.796875,1.640625,0.5665024630541872,0.5172413793103449,0.5665024630541872,0.5172413793103449,3.171875,1.796875,1.640625,0.5665024630541872,0.5172413793103449
Salesforce/blip2-opt-2.7b,10.453125,4.921875,11.359375,5.109375,5.53125,-0.90625,-0.71875,-0.1638418079096045,-0.1299435028248587,0.1638418079096045,0.1299435028248587,5.53125,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-2.7b,6.1328125,5.2578125,7.140625,7.0859375,0.875,-1.0078125,0.8203125,-1.1517857142857142,0.9375,1.1517857142857142,0.9375,0.875,0.0,0.8203125,0.0,0.9375
Salesforce/blip2-opt-2.7b,7.03125,5.21875,6.59375,3.265625,1.8125,0.4375,-1.515625,0.2413793103448276,-0.8362068965517241,0.2413793103448276,0.8362068965517241,1.8125,0.4375,0.0,0.2413793103448276,0.0
Salesforce/blip2-opt-2.7b,15.0,15.5546875,16.0234375,17.2734375,-0.5546875,-1.0234375,0.6953125,1.8450704225352117,-1.2535211267605637,1.8450704225352117,1.2535211267605637,0.001,0.0,0.6953125,0.0,695.3125
Salesforce/blip2-opt-2.7b,5.328125,2.3125,4.171875,2.109375,3.015625,1.15625,0.953125,0.3834196891191709,0.3160621761658031,0.3834196891191709,0.3160621761658031,3.015625,1.15625,0.953125,0.3834196891191709,0.3160621761658031
Salesforce/blip2-opt-6.7b,9.984375,6.58203125,11.796875,6.1171875,3.40234375,-1.8125,-2.27734375,-0.5327210103329506,-0.669345579793341,0.5327210103329506,0.669345579793341,3.40234375,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-6.7b,5.5,1.1640625,4.3515625,0.90625,4.3359375,1.1484375,0.890625,0.2648648648648649,0.2054054054054054,0.2648648648648649,0.2054054054054054,4.3359375,1.1484375,0.890625,0.2648648648648649,0.2054054054054054
